"id";"wind_direction";"spot";"wind_speed";"fact_shape";"date";"description";"wide_probability";"barrel_probability";"closing_probability";"lineup_probability";"period";"swell_direction";"swell_size"
164;"Noroeste";"Canal da Barra";"Vento Moderado";"Fechando";"2020-05-12 10:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00023/0,00171 = 0,13503P(Cavado|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00009/0,00171 = 0,05404P(Alinhado|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00002/0,00171 = 0,01194P(Onda gorda|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00137/0,00171 = 0,79899";0.7989914283508556;0.054043423317580844;0.13502896334391462;0.011936184987649033;"6.6";"Nordeste";"Meio a um metro"
165;"Noroeste";"Canal da Barra";"Vento Moderado";"Cavado";"2020-05-12 13:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00023/0,00171 = 0,13503P(Cavado|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00009/0,00171 = 0,05404P(Alinhado|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00002/0,00171 = 0,01194P(Onda gorda|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00137/0,00171 = 0,79899";0.7989914283508556;0.054043423317580844;0.13502896334391462;0.011936184987649033;"6.5";"Nordeste";"Meio a um metro"
166;"Norte";"Canal da Barra";"Vento Moderado";"Onda gorda";"2020-05-13 07:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00023/0,00171 = 0,13503P(Cavado|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00009/0,00171 = 0,05404P(Alinhado|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00002/0,00171 = 0,01194P(Onda gorda|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00137/0,00171 = 0,79899";0.7989914283508556;0.054043423317580844;0.13502896334391462;0.011936184987649033;"6.0";"Nordeste";"Flat"
167;"Norte";"Canal da Barra";"Vento Moderado";"Onda gorda";"2020-05-13 09:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00064 = 0,04818P(Cavado|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00064 = 0,00855P(Alinhado|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00007/0,00064 = 0,11238P(Onda gorda|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00053/0,00064 = 0,83088";0.8308844867185942;0.008551650825148274;0.04818371042303198;0.11238015203322554;"6.0";"Nordeste";"Flat"
168;"Sudoeste";"Canal da Barra";"Vento Moderado";"Onda gorda";"2020-05-13 11:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00003/0,00064 = 0,04818P(Cavado|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00064 = 0,00855P(Alinhado|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00007/0,00064 = 0,11238P(Onda gorda|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00053/0,00064 = 0,83088";0.8308844867185942;0.008551650825148274;0.04818371042303198;0.11238015203322554;"6.0";"Nordeste";"Flat"
169;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-13 15:00:00";"P(Fechando|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00005/0,00061 = 0,08474P(Cavado|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00002/0,00061 = 0,02814P(Alinhado|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00019/0,00061 = 0,31145P(Onda gorda|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00035/0,00061 = 0,57567";0.5756687109235581;0.028143333948334705;0.08474279860650749;0.3114451565215998;"6.0";"Nordeste";"Meio a um metro"
170;"Norte";"Canal da Barra";"Vento Muito Fresco";"Alinhado";"2020-05-13 17:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00101 = 0,16725P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00004/0,00101 = 0,04136P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00101 = 0,01827P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00078/0,00101 = 0,77312";0.7731151580682141;0.04136154812122251;0.16725283426364373;0.01827045954691971;"6.0";"Nordeste";"Meio a um metro"
171;"Sul";"Canal da Barra";"Vento Muito Forte";"Cavado";"2020-05-14 07:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00101 = 0,16725P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00004/0,00101 = 0,04136P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00101 = 0,01827P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00078/0,00101 = 0,77312";0.7731151580682141;0.04136154812122251;0.16725283426364373;0.01827045954691971;"6.6";"Nordeste";"Um a um metro e meio"
172;"Sul";"Canal da Barra";"Vento Duro";"Onda gorda";"2020-05-14 09:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Cavado|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,55224P(Alinhado|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Onda gorda|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,44776";0.44776192346704435;0.5522380765329556;0.0;0.0;"7.3";"Nordeste";"Um a um metro e meio"
173;"Sul";"Canal da Barra";"Vento Muito Forte";"Onda gorda";"2020-05-14 15:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Cavado|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Alinhado|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000P(Onda gorda|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 1,00000";1.0;0.0;0.0;0.0;"8.0";"Nordeste";"Um a um metro e meio"
174;"Oeste";"Canal da Barra";"Vento Moderado";"Onda gorda";"2020-05-18 07:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Cavado|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00001 = 0,70914P(Alinhado|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000P(Onda gorda|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,29086";0.29085746917513716;0.7091425308248629;0.0;0.0;"7.3";"Nordeste";"Flat"
175;"Sul";"Canal da Barra";"Vento Fraco";"Onda gorda";"2020-05-18 14:00:00";"P(Fechando|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00002/0,00049 = 0,05035P(Cavado|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00000/0,00049 = 0,00830P(Alinhado|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00005/0,00049 = 0,09693P(Onda gorda|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00042/0,00049 = 0,84443";0.8444283034994987;0.008297580658119596;0.050348489570942914;0.09692562627143868;"8.3";"Nordeste";"Flat"
176;"Oeste";"Canal da Barra";"Vento Fraco";"Onda gorda";"2020-05-19 07:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00002/0,00021 = 0,11221P(Cavado|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00001/0,00021 = 0,07013P(Alinhado|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00003/0,00021 = 0,13482P(Onda gorda|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00015/0,00021 = 0,68283";0.6828332833713769;0.07013269726582444;0.11221160065089199;0.13482241871190664;"14.1";"Leste";"Flat"
177;"Oeste";"Canal da Barra";"Vento Fraco";"Onda gorda";"2020-05-19 11:00:00";"P(Fechando|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,19648P(Cavado|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,07747P(Alinhado|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,00000P(Onda gorda|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00001/0,00002 = 0,72605";0.7260479862364502;0.07747039070405369;0.19648162305949612;0.0;"14.4";"Leste";"Flat"
178;"Norte";"Canal da Barra";"Vento Fresco";"Onda gorda";"2020-05-20 07:00:00";"P(Fechando|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,19648P(Cavado|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,07747P(Alinhado|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00002 = 0,00000P(Onda gorda|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00001/0,00002 = 0,72605";0.7260479862364502;0.07747039070405369;0.19648162305949612;0.0;"4.5";"Nordeste";"Flat"
179;"Norte";"Canal da Barra";"Vento Fresco";"Onda gorda";"2020-05-20 12:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00001/0,00033 = 0,01965P(Cavado|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00000/0,00033 = 0,00772P(Alinhado|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00002/0,00033 = 0,05771P(Onda gorda|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00030/0,00033 = 0,91491";0.9149141151474492;0.007720060920152564;0.019650938951241183;0.057714884981157025;"4.8";"Nordeste";"Meio a um metro"
180;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-21 07:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00004/0,00069 = 0,06281P(Cavado|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00002/0,00069 = 0,02517P(Alinhado|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00001/0,00069 = 0,01186P(Onda gorda|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00062/0,00069 = 0,90016";0.900160203151707;0.025169473306243494;0.06281111962608395;0.011859203915965497;"5.6";"Norte";"Meio a um metro"
181;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-21 10:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00010 = 0,17191P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00010 = 0,06122P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,00000P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00008/0,00010 = 0,76688";0.7668760936335979;0.061217735265640276;0.17190617110076187;0.0;"5.7";"Norte";"Meio a um metro"
182;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-21 11:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00010 = 0,17191P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00010 = 0,06122P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,00000P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00008/0,00010 = 0,76688";0.7668760936335979;0.061217735265640276;0.17190617110076187;0.0;"5.8";"Norte";"Meio a um metro"
183;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-21 13:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00010 = 0,17191P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00010 = 0,06122P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,00000P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00008/0,00010 = 0,76688";0.7668760936335979;0.061217735265640276;0.17190617110076187;0.0;"5.9";"Norte";"Meio a um metro"
184;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-22 07:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00002/0,00010 = 0,17191P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00001/0,00010 = 0,06122P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00010 = 0,00000P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00008/0,00010 = 0,76688";0.7668760936335979;0.061217735265640276;0.17190617110076187;0.0;"6.1";"Nordeste";"Meio a um metro"
185;"Norte";"Canal da Barra";"Vento Fresco";"Fechando";"2020-05-22 08:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00017/0,00101 = 0,16725P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00004/0,00101 = 0,04136P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00101 = 0,01827P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00078/0,00101 = 0,77312";0.7731151580682141;0.04136154812122251;0.16725283426364373;0.01827045954691971;"6.2";"Nordeste";"Meio a um metro"
186;"Norte";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-22 12:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00014/0,00100 = 0,14405P(Cavado|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00002/0,00100 = 0,02309P(Alinhado|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00001/0,00100 = 0,01224P(Onda gorda|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00082/0,00100 = 0,82062";0.8206185616312267;0.023089711872536625;0.14405254302619358;0.012239183470043;"6.5";"Norte";"Meio a um metro"
187;"Sudeste";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-22 17:00:00";"P(Fechando|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00001/0,00011 = 0,10992P(Cavado|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00001/0,00011 = 0,08388P(Alinhado|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00000/0,00011 = 0,00000P(Onda gorda|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00009/0,00011 = 0,80621";0.8062089032749369;0.0838758516901481;0.10991524503491494;0.0;"6.8";"Nordeste";"Meio a um metro"
188;"Noroeste";"Canal da Barra";"Vento Fresco";"Fechando";"2020-05-23 07:00:00";"P(Fechando|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00003/0,00036 = 0,07499P(Cavado|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00001/0,00036 = 0,02870P(Alinhado|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00001/0,00036 = 0,03381P(Onda gorda|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00031/0,00036 = 0,86249";0.862494917325644;0.02870205905075621;0.07499385656739381;0.033809167056205944;"7.2";"Leste";"Meio a um metro"
189;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-23 09:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00018/0,00080 = 0,22057P(Cavado|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00007/0,00080 = 0,08298P(Alinhado|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00000/0,00080 = 0,00549P(Onda gorda|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00055/0,00080 = 0,69096";0.6909624538277045;0.08297502637201346;0.22057081846455076;0.005491701335731281;"7.3";"Leste";"Um a um metro e meio"
190;"Oeste";"Canal da Barra";"Vento Forte";"Onda gorda";"2020-05-23 14:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00005/0,00017 = 0,31825P(Cavado|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00006/0,00017 = 0,33113P(Alinhado|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00000/0,00017 = 0,00647P(Onda gorda|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00006/0,00017 = 0,34415";0.34415114733873053;0.3311328009400475;0.31824778154626676;0.006468270174955212;"7.5";"Nordeste";"Um a um metro e meio"
191;"Oeste";"Canal da Barra";"Vento Forte";"Onda gorda";"2020-05-23 16:00:00";"P(Fechando|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00002/0,00004 = 0,45970P(Cavado|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00004 = 0,18493P(Alinhado|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00004 = 0,02480P(Onda gorda|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00004 = 0,33057";0.33056635965496495;0.1849328097052287;0.45970220869433825;0.02479862194546804;"7.5";"Nordeste";"Um a um metro e meio"
192;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-25 07:00:00";"P(Fechando|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00002/0,00004 = 0,45970P(Cavado|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00004 = 0,18493P(Alinhado|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00004 = 0,02480P(Onda gorda|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00001/0,00004 = 0,33057";0.33056635965496495;0.1849328097052287;0.45970220869433825;0.02479862194546804;"10.3";"Leste";"Meio a um metro"
193;"Sudoeste";"Canal da Barra";"Vento Fresco";"Fechando";"2020-05-27 07:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00013/0,00026 = 0,50762P(Cavado|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00006/0,00026 = 0,22915P(Alinhado|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00000/0,00026 = 0,00000P(Onda gorda|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00007/0,00026 = 0,26323";0.2632326253720362;0.22914898483690957;0.5076183897910541;0.0;"11.6";"Leste";"Meio a um metro"
194;"Sul";"Canal da Barra";"Vento Fresco";"Cavado";"2020-05-27 16:00:00";"P(Fechando|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00009/0,00031 = 0,30333P(Cavado|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00017/0,00031 = 0,55186P(Alinhado|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00000/0,00031 = 0,00000P(Onda gorda|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00004/0,00031 = 0,14481";0.1448120269313605;0.5518608283818554;0.303327144686784;0.0;"15.0";"Leste";"Meio a um metro"
195;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-29 07:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00000/0,00002 = 0,00000P(Cavado|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00002/0,00002 = 0,77351P(Alinhado|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00000/0,00002 = 0,00000P(Onda gorda|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00000/0,00002 = 0,22649";0.22649271902957424;0.7735072809704256;0.0;0.0;"11.2";"Leste";"Meio a um metro"
196;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Onda gorda";"2020-05-29 10:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00019/0,00056 = 0,34322P(Cavado|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00004/0,00056 = 0,07151P(Alinhado|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00056 = 0,00000P(Onda gorda|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00033/0,00056 = 0,58528";0.585276953678322;0.07150802395917673;0.34321502236250134;0.0;"11.0";"Leste";"Meio a um metro"
197;"Sul";"Canal da Barra";"Vento Muito Fresco";"Fechando";"2020-06-01 07:00:00";"P(Fechando|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00019/0,00056 = 0,34322P(Cavado|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00004/0,00056 = 0,07151P(Alinhado|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00056 = 0,00000P(Onda gorda|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00033/0,00056 = 0,58528";0.585276953678322;0.07150802395917673;0.34321502236250134;0.0;"11.7";"Leste";"Meio a um metro"
198;"Sul";"Canal da Barra";"Vento Muito Fresco";"Fechando";"2020-06-01 10:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00012/0,00039 = 0,29902P(Cavado|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00024/0,00039 = 0,60743P(Alinhado|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00000/0,00039 = 0,00000P(Onda gorda|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00004/0,00039 = 0,09354";0.09354334390675478;0.6074331242509663;0.299023531842279;0.0;"9.5";"Leste";"Meio a um metro"
199;"Sul";"Canal da Barra";"Vento Muito Fresco";"Fechando";"2020-06-01 16:00:00";"P(Fechando|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00015/0,00028 = 0,54472P(Cavado|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00009/0,00028 = 0,32274P(Alinhado|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00000/0,00028 = 0,00000P(Onda gorda|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00004/0,00028 = 0,13254";0.13253715405622132;0.3227412590465269;0.5447215868972518;0.0;"9.5";"Nordeste";"Meio a um metro"
