"id";"wind_direction";"spot";"wind_speed";"fact_size";"date";"description";"flat_probability";"small_probability";"medium_probability";"big_probability";"biggest_probability";"period";"swell_direction";"swell_size"
165;"Noroeste";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-05-12 13:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00113/0,00166 = 0,68359P(Flat|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00050/0,00166 = 0,30248P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00002/0,00166 = 0,01394";0.3024790269963871;0.6835851036982316;0.013935869305381262;0.0;0.0;"6.5";"Nordeste";"Meio a um metro"
166;"Norte";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-05-13 07:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00113/0,00166 = 0,68359P(Flat|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00050/0,00166 = 0,30248P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Moderado, 7, Nordeste, Meio a um metro>) = 0,00002/0,00166 = 0,01394";0.3024790269963871;0.6835851036982316;0.013935869305381262;0.0;0.0;"6.0";"Nordeste";"Flat"
167;"Norte";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-05-13 09:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00025/0,00043 = 0,56914P(Flat|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00017/0,00043 = 0,39910P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00043 = 0,03176";0.399100189366822;0.5691364392898266;0.0317633713433513;0.0;0.0;"6.0";"Nordeste";"Flat"
168;"Sudoeste";"Canal da Barra";"Vento Moderado";"Flat";"2020-05-13 11:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00025/0,00043 = 0,56914P(Flat|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00017/0,00043 = 0,39910P(Um a um metro e meio|<Canal da Barra, Norte, Vento Moderado, 6, Nordeste, Flat>) = 0,00001/0,00043 = 0,03176";0.399100189366822;0.5691364392898266;0.0317633713433513;0.0;0.0;"6.0";"Nordeste";"Flat"
169;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-13 15:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00025/0,00058 = 0,43308P(Flat|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00032/0,00058 = 0,56144P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Moderado, 6, Nordeste, Flat>) = 0,00000/0,00058 = 0,00548";0.5614444834048754;0.43307743719758673;0.00547807939753786;0.0;0.0;"6.0";"Nordeste";"Meio a um metro"
170;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-13 17:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00077/0,00120 = 0,63901P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00012/0,00120 = 0,09576P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00032/0,00120 = 0,26523";0.09575813535869432;0.6390120638441349;0.2652298007971709;0.0;0.0;"6.0";"Nordeste";"Meio a um metro"
171;"Sul";"Canal da Barra";"Vento Muito Forte";"Meio a um metro";"2020-05-14 07:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00077/0,00120 = 0,63901P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00012/0,00120 = 0,09576P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00032/0,00120 = 0,26523";0.09575813535869432;0.6390120638441349;0.2652298007971709;0.0;0.0;"6.6";"Nordeste";"Um a um metro e meio"
172;"Sul";"Canal da Barra";"Vento Duro";"Flat";"2020-05-14 09:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,28826P(Flat|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00001/0,00001 = 0,71174P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Forte, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000";0.7117350060023823;0.2882649939976176;0.0;0.0;0.0;"7.3";"Nordeste";"Um a um metro e meio"
173;"Sul";"Canal da Barra";"Vento Muito Forte";"Flat";"2020-05-14 15:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,37793P(Flat|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,62207P(Um a um metro e meio|<Canal da Barra, Sul, Vento Duro, 7, Nordeste, Um a um metro e meio>) = 0,00000/0,00000 = 0,00000";0.6220739362524403;0.37792606374755977;0.0;0.0;0.0;"8.0";"Nordeste";"Um a um metro e meio"
174;"Oeste";"Canal da Barra";"Vento Moderado";"Flat";"2020-05-18 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,46439P(Flat|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,53561P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00001 = 0,00000";0.5356087641865804;0.4643912358134195;0.0;0.0;0.0;"7.3";"Nordeste";"Flat"
175;"Sul";"Canal da Barra";"Vento Fraco";"Flat";"2020-05-18 14:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00017/0,00045 = 0,37608P(Flat|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00028/0,00045 = 0,61979P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Moderado, 7, Nordeste, Flat>) = 0,00000/0,00045 = 0,00413";0.6197888730952918;0.37608418819092587;0.004126938713782236;0.0;0.0;"8.3";"Nordeste";"Flat"
176;"Oeste";"Canal da Barra";"Vento Fraco";"Flat";"2020-05-19 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00008/0,00028 = 0,28108P(Flat|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00020/0,00028 = 0,71202P(Um a um metro e meio|<Canal da Barra, Sul, Vento Fraco, 8, Nordeste, Flat>) = 0,00000/0,00028 = 0,00690";0.7120216639047161;0.2810802274704315;0.006898108624852245;0.0;0.0;"14.1";"Leste";"Flat"
177;"Oeste";"Canal da Barra";"Vento Fraco";"Flat";"2020-05-19 11:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00001/0,00004 = 0,24493P(Flat|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00003/0,00004 = 0,75507P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00004 = 0,00000";0.7550651499311746;0.2449348500688255;0.0;0.0;0.0;"14.4";"Leste";"Flat"
178;"Norte";"Canal da Barra";"Vento Fresco";"Flat";"2020-05-20 07:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00001/0,00004 = 0,24493P(Flat|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00003/0,00004 = 0,75507P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Fraco, 14, Leste, Flat>) = 0,00000/0,00004 = 0,00000";0.7550651499311746;0.2449348500688255;0.0;0.0;0.0;"4.5";"Nordeste";"Flat"
179;"Norte";"Canal da Barra";"Vento Fresco";"Flat";"2020-05-20 12:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00008/0,00025 = 0,30307P(Flat|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00017/0,00025 = 0,66541P(Um a um metro e meio|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Flat>) = 0,00001/0,00025 = 0,03152";0.6654086186507513;0.3030686530964725;0.03152272825277611;0.0;0.0;"4.8";"Nordeste";"Meio a um metro"
180;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-21 07:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00030/0,00058 = 0,52941P(Flat|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00017/0,00058 = 0,30009P(Um a um metro e meio|<Canal da Barra, Norte, Vento Fresco, 5, Nordeste, Meio a um metro>) = 0,00010/0,00058 = 0,17050";0.3000896078355371;0.5294109453229198;0.17049944684154322;0.0;0.0;"5.6";"Norte";"Meio a um metro"
181;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-21 10:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00009/0,00020 = 0,46700P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00020 = 0,00641P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00020 = 0,52659";0.006408479648737446;0.4670041972969756;0.526587323054287;0.0;0.0;"5.7";"Norte";"Meio a um metro"
182;"Norte";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-05-21 11:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00009/0,00020 = 0,46700P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00020 = 0,00641P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00020 = 0,52659";0.006408479648737446;0.4670041972969756;0.526587323054287;0.0;0.0;"5.8";"Norte";"Meio a um metro"
183;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-21 13:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00009/0,00020 = 0,46700P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00020 = 0,00641P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00020 = 0,52659";0.006408479648737446;0.4670041972969756;0.526587323054287;0.0;0.0;"5.9";"Norte";"Meio a um metro"
184;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-22 07:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00009/0,00020 = 0,46700P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00000/0,00020 = 0,00641P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Norte, Meio a um metro>) = 0,00011/0,00020 = 0,52659";0.006408479648737446;0.4670041972969756;0.526587323054287;0.0;0.0;"6.1";"Nordeste";"Meio a um metro"
185;"Norte";"Canal da Barra";"Vento Fresco";"Um a um metro e meio";"2020-05-22 08:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00077/0,00120 = 0,63901P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00012/0,00120 = 0,09576P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 6, Nordeste, Meio a um metro>) = 0,00032/0,00120 = 0,26523";0.09575813535869432;0.6390120638441349;0.2652298007971709;0.0;0.0;"6.2";"Nordeste";"Meio a um metro"
186;"Norte";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-22 12:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00071/0,00103 = 0,68932P(Flat|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00012/0,00103 = 0,11930P(Um a um metro e meio|<Canal da Barra, Norte, Vento Fresco, 6, Nordeste, Meio a um metro>) = 0,00020/0,00103 = 0,19138";0.11929732750642458;0.6893233340080751;0.1913793384855003;0.0;0.0;"6.5";"Norte";"Meio a um metro"
187;"Sudeste";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-05-22 17:00:00";"P(Meio a um metro|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00008/0,00011 = 0,74497P(Flat|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00000/0,00011 = 0,02079P(Um a um metro e meio|<Canal da Barra, Norte, Vento Muito Fresco, 7, Norte, Meio a um metro>) = 0,00003/0,00011 = 0,23424";0.020792712228887383;0.744971219588003;0.23423606818310957;0.0;0.0;"6.8";"Nordeste";"Meio a um metro"
188;"Noroeste";"Canal da Barra";"Vento Fresco";"Meio a um metro";"2020-05-23 07:00:00";"P(Meio a um metro|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00025/0,00036 = 0,69264P(Flat|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00011/0,00036 = 0,30736P(Um a um metro e meio|<Canal da Barra, Sudeste, Vento Muito Fresco, 7, Nordeste, Meio a um metro>) = 0,00000/0,00036 = 0,00000";0.30735536702670235;0.6926446329732977;0.0;0.0;0.0;"7.2";"Leste";"Meio a um metro"
189;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-05-23 09:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00057/0,00081 = 0,70184P(Flat|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00023/0,00081 = 0,28368P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Fresco, 7, Leste, Meio a um metro>) = 0,00001/0,00081 = 0,01448";0.28367718083708554;0.7018416885020973;0.014481130660817175;0.0;0.0;"7.3";"Leste";"Um a um metro e meio"
190;"Oeste";"Canal da Barra";"Vento Forte";"Meio a um metro";"2020-05-23 14:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00012/0,00016 = 0,76054P(Flat|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00003/0,00016 = 0,20537P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Muito Fresco, 7, Leste, Um a um metro e meio>) = 0,00001/0,00016 = 0,03409";0.20536796169764215;0.7605370824462491;0.034094955856108694;0.0;0.0;"7.5";"Nordeste";"Um a um metro e meio"
191;"Oeste";"Canal da Barra";"Vento Forte";"Meio a um metro";"2020-05-23 16:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00003/0,00005 = 0,64292P(Flat|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00005 = 0,06750P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00002/0,00005 = 0,28958";0.06750491343816568;0.6429194729610398;0.2895756136007945;0.0;0.0;"7.5";"Nordeste";"Um a um metro e meio"
192;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-05-25 07:00:00";"P(Meio a um metro|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00003/0,00005 = 0,64292P(Flat|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00000/0,00005 = 0,06750P(Um a um metro e meio|<Canal da Barra, Oeste, Vento Forte, 8, Nordeste, Um a um metro e meio>) = 0,00002/0,00005 = 0,28958";0.06750491343816568;0.6429194729610398;0.2895756136007945;0.0;0.0;"10.3";"Leste";"Meio a um metro"
193;"Sudoeste";"Canal da Barra";"Vento Fresco";"Flat";"2020-05-27 07:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00011/0,00018 = 0,58223P(Flat|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00008/0,00018 = 0,41777P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00000/0,00018 = 0,00000";0.41776623867290585;0.582233761327094;0.0;0.0;0.0;"11.6";"Leste";"Meio a um metro"
194;"Sul";"Canal da Barra";"Vento Fresco";"Meio a um metro";"2020-05-27 16:00:00";"P(Meio a um metro|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00011/0,00020 = 0,52821P(Flat|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00009/0,00020 = 0,45914P(Um a um metro e meio|<Canal da Barra, Sudoeste, Vento Fresco, 12, Leste, Meio a um metro>) = 0,00000/0,00020 = 0,01265";0.45913637852817196;0.5282134021028836;0.01265021936894454;0.0;0.0;"15.0";"Leste";"Meio a um metro"
195;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-05-29 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00001/0,00001 = 1,00000P(Flat|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00000/0,00001 = 0,00000P(Um a um metro e meio|<Canal da Barra, Sul, Vento Fresco, 15, Leste, Meio a um metro>) = 0,00000/0,00001 = 0,00000";0.0;1.0;0.0;0.0;0.0;"11.2";"Leste";"Meio a um metro"
196;"Noroeste";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-05-29 10:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00046/0,00056 = 0,82594P(Flat|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00010/0,00056 = 0,17406P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00056 = 0,00000";0.1740595790522572;0.8259404209477428;0.0;0.0;0.0;"11.0";"Leste";"Meio a um metro"
197;"Sul";"Canal da Barra";"Vento Muito Fresco";"Meio a um metro";"2020-06-01 07:00:00";"P(Meio a um metro|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00046/0,00056 = 0,82594P(Flat|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00010/0,00056 = 0,17406P(Um a um metro e meio|<Canal da Barra, Noroeste, Vento Muito Fresco, 11, Leste, Meio a um metro>) = 0,00000/0,00056 = 0,00000";0.1740595790522572;0.8259404209477428;0.0;0.0;0.0;"11.7";"Leste";"Meio a um metro"
198;"Sul";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-06-01 10:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00008/0,00018 = 0,44443P(Flat|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00010/0,00018 = 0,54034P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Fresco, 12, Leste, Meio a um metro>) = 0,00000/0,00018 = 0,01523";0.5403406856617153;0.4444271174585448;0.015232196879739791;0.0;0.0;"9.5";"Leste";"Meio a um metro"
199;"Sul";"Canal da Barra";"Vento Muito Fresco";"Flat";"2020-06-01 16:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00006/0,00017 = 0,35930P(Flat|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00011/0,00017 = 0,64070P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Fresco, 10, Leste, Meio a um metro>) = 0,00000/0,00017 = 0,00000";0.6407005482160214;0.3592994517839787;0.0;0.0;0.0;"9.5";"Nordeste";"Meio a um metro"
200;"Sul";"Canal da Barra";"Vento Moderado";"Meio a um metro";"2020-06-03 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Muito Fresco, 10, Nordeste, Meio a um metro>) = 0,00008/0,00024 = 0,34890P(Flat|<Canal da Barra, Sul, Vento Muito Fresco, 10, Nordeste, Meio a um metro>) = 0,00016/0,00024 = 0,65110P(Um a um metro e meio|<Canal da Barra, Sul, Vento Muito Fresco, 10, Nordeste, Meio a um metro>) = 0,00000/0,00024 = 0,00000";0.6511004223029131;0.3488995776970868;0.0;0.0;0.0;"12.3";"Leste";"Meio a um metro"
201;"Sul";"Canal da Barra";"Vento Moderado";"Flat";"2020-06-03 08:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00010/0,00026 = 0,40272P(Flat|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00015/0,00026 = 0,59153P(Um a um metro e meio|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00000/0,00026 = 0,00575";0.5915337466878707;0.4027196785322862;0.00574657477984312;0.0;0.0;"12.7";"Leste";"Meio a um metro"
202;"Sul";"Canal da Barra";"Vento Moderado";"Flat";"2020-06-04 07:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Moderado, 13, Leste, Meio a um metro>) = 0,00013/0,00021 = 0,62098P(Flat|<Canal da Barra, Sul, Vento Moderado, 13, Leste, Meio a um metro>) = 0,00008/0,00021 = 0,36485P(Um a um metro e meio|<Canal da Barra, Sul, Vento Moderado, 13, Leste, Meio a um metro>) = 0,00000/0,00021 = 0,01418";0.3648471758762589;0.6209752960207245;0.014177528103016594;0.0;0.0;"11.7";"Leste";"Meio a um metro"
203;"Sul";"Canal da Barra";"Vento Fraco";"Flat";"2020-06-04 13:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00010/0,00026 = 0,40272P(Flat|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00015/0,00026 = 0,59153P(Um a um metro e meio|<Canal da Barra, Sul, Vento Moderado, 12, Leste, Meio a um metro>) = 0,00000/0,00026 = 0,00575";0.5915337466878707;0.4027196785322862;0.00574657477984312;0.0;0.0;"10.8";"Leste";"Meio a um metro"
204;"Leste";"Canal da Barra";"Vento Moderado";"Flat";"2020-06-04 17:00:00";"P(Meio a um metro|<Canal da Barra, Sul, Vento Fraco, 11, Leste, Meio a um metro>) = 0,00011/0,00020 = 0,55385P(Flat|<Canal da Barra, Sul, Vento Fraco, 11, Leste, Meio a um metro>) = 0,00009/0,00020 = 0,44615P(Um a um metro e meio|<Canal da Barra, Sul, Vento Fraco, 11, Leste, Meio a um metro>) = 0,00000/0,00020 = 0,00000";0.44615208139185863;0.5538479186081414;0.0;0.0;0.0;"10.7";"Leste";"Flat"
205;"Nordeste";"Canal da Barra";"Vento Fresco";"Flat";"2020-06-05 07:00:00";"P(Meio a um metro|<Canal da Barra, Leste, Vento Moderado, 11, Leste, Flat>) = 0,00002/0,00007 = 0,27359P(Flat|<Canal da Barra, Leste, Vento Moderado, 11, Leste, Flat>) = 0,00005/0,00007 = 0,72641P(Um a um metro e meio|<Canal da Barra, Leste, Vento Moderado, 11, Leste, Flat>) = 0,00000/0,00007 = 0,00000";0.7264059836845859;0.2735940163154141;0.0;0.0;0.0;"8.1";"Leste";"Meio a um metro"
206;"Nordeste";"Canal da Barra";"Vento Fresco";"Flat";"2020-06-05 09:00:00";"P(Meio a um metro|<Canal da Barra, Nordeste, Vento Fresco, 8, Leste, Meio a um metro>) = 0,00028/0,00039 = 0,73228P(Flat|<Canal da Barra, Nordeste, Vento Fresco, 8, Leste, Meio a um metro>) = 0,00008/0,00039 = 0,19421P(Um a um metro e meio|<Canal da Barra, Nordeste, Vento Fresco, 8, Leste, Meio a um metro>) = 0,00003/0,00039 = 0,07351";0.1942125049993362;0.7322790465667942;0.07350844843386957;0.0;0.0;"4.8";"Leste";"Meio a um metro"
